trade_date,pe_ttm,pb,ps_ttm,turnover_rate,total_mv,circ_mv
20230906,5.8287,0.9821,2.4447,0.265,84133404.9249,68818158.6151
20230907,5.7902,0.9756,2.4285,0.1739,83578568.3217,68364321.8377
20230908,5.7955,0.9765,2.4307,0.1447,83654227.8585,68426208.671
20230911,5.75,0.9688,2.4117,0.3068,82998511.8729,67889856.1158
20230912,5.7448,0.968,2.4095,0.1346,82922852.3361,67827969.2826
20230913,5.7221,0.9641,2.4,0.1449,82594994.3433,67559793.005
20230914,5.778,0.9735,2.4234,0.212,83402029.4025,68219919.2267
20230915,5.7588,0.9703,2.4153,0.2131,83124611.1009,67993000.838
20230918,5.7693,0.9721,2.4197,0.1747,83275930.1745,68116774.5046
20230919,5.7588,0.9703,2.4153,0.1865,83124611.1009,67993000.838
20230920,5.7186,0.9635,2.3985,0.1499,82544554.6521,67518535.1161
20230921,5.6557,0.9529,2.3721,0.1892,81636640.2104,66775893.1167
20230922,5.8252,0.9815,2.4432,0.3455,84082965.2337,68776900.7263
20230925,5.7658,0.9715,2.4183,0.2213,83225490.4833,68075516.6157
20230926,5.7308,0.9656,2.4036,0.1561,82721093.5713,67662937.7271
20230927,5.7343,0.9662,2.4051,0.1709,82771533.2625,67704195.616
20230928,5.7605,0.9706,2.4161,0.1884,83149830.9465,68013629.7824
20231009,5.6924,0.9591,2.3875,0.1752,82166256.9681,67209100.9497
20231010,5.6941,0.9594,2.3882,0.1661,82191476.8137,67229729.8941
20231011,5.6697,0.9553,2.378,0.1823,81838398.9752,66940924.6721
20231012,5.778,0.9735,2.4234,0.2993,83402029.4025,68219919.2267
20231013,5.6976,0.96,2.3897,0.1989,82241916.5049,67270987.783
20231016,5.6452,0.9512,2.3677,0.139,81485321.1368,66652119.4501
20231017,5.6819,0.9574,2.3831,0.1388,82014937.8945,67085327.2831
20231018,5.6767,0.9565,2.3809,0.1209,81939278.3576,67023440.4498
20231019,5.5159,0.9294,2.3135,0.2929,79619052.5624,65125577.5624
20231020,5.5299,0.9317,2.3193,0.1806,79820811.3272,65290609.1178
20231023,5.4565,0.9194,2.2886,0.1909,78761577.8119,64424193.4518
20231024,5.4687,0.9214,2.2937,0.1772,78938116.7311,64568596.0628
20231025,5.4897,0.925,2.3025,0.1821,79240754.8783,64816143.3959
20231026,5.5037,0.9273,2.3084,0.1391,79442513.6432,64981174.9514
20231027,5.5089,0.9282,2.3106,0.1898,79518173.18,65043061.7846
20231030,5.3752,0.8739,2.2905,0.4065,77929322.9071,63743438.2856
20231031,5.3508,0.8699,2.2801,0.256,77576245.0687,63454633.0636
20231101,5.2969,0.8611,2.2571,0.2569,76794429.855,62815135.7863
20231102,5.3369,0.8676,2.2742,0.1768,77374486.3039,63289601.5082
20231103,5.3908,0.8764,2.2972,0.2131,78156301.5175,63929098.7855
20231106,5.4169,0.8806,2.3083,0.252,78534599.2015,64238532.9519
20231107,5.3578,0.871,2.2831,0.2503,77677124.4511,63537148.8413
20231108,5.323,0.8654,2.2683,0.2158,77172727.5391,63124569.9527
20231109,5.3334,0.8671,2.2727,0.1588,77324046.6127,63248343.6193
20231110,5.2465,0.8529,2.2356,0.2506,76063054.3326,62216896.3979
20231113,5.1873,0.8433,2.2104,0.3075,75205579.5822,61515512.2873
20231114,5.2534,0.8541,2.2386,0.2173,76163933.715,62299412.1756
20231115,5.3299,0.8665,2.2712,0.2918,77273606.9215,63207085.7305
20231116,5.3126,0.8637,2.2638,0.153,77021408.4655,63000796.2862
20231117,5.276,0.8577,2.2482,0.2096,76491791.7078,62567588.4532
20231120,5.3195,0.8648,2.2668,0.179,77122287.8479,63083312.0639
20231121,5.2934,0.8606,2.2557,0.2368,76743990.1638,62773877.8974
20231122,5.2465,0.8529,2.2356,0.1327,76063054.3326,62216896.3979
20231123,5.243,0.8524,2.2342,0.1453,76012614.6414,62175638.509
20231124,5.2186,0.8484,2.2238,0.1411,75659536.803,61886833.287
